           R_km         P_MeV/fm3         M_M_solar   Energy Density (ε)
 5.35500000e+00    1.07740099e+02    2.57111516e-01    7.51247081e+17
 5.36000000e+00    1.07669673e+02    2.57792774e-01    7.51051769e+17
 5.36500000e+00    1.07599211e+02    2.58475127e-01    7.50856325e+17
 5.37000000e+00    1.07528712e+02    2.59158574e-01    7.50660748e+17
 5.37500000e+00    1.07458178e+02    2.59843117e-01    7.50465038e+17
 5.38000000e+00    1.07387608e+02    2.60528756e-01    7.50269196e+17
 5.38500000e+00    1.07317002e+02    2.61215492e-01    7.50073222e+17
 5.39000000e+00    1.07246360e+02    2.61903323e-01    7.49877115e+17
 5.39500000e+00    1.07175683e+02    2.62592252e-01    7.49680876e+17
 5.40000000e+00    1.07104970e+02    2.63282279e-01    7.49484505e+17
 5.40500000e+00    1.07034222e+02    2.63973403e-01    7.49288002e+17
 5.41000000e+00    1.06963438e+02    2.64665625e-01    7.49091367e+17
 5.41500000e+00    1.06892619e+02    2.65358946e-01    7.48894600e+17
 5.42000000e+00    1.06821765e+02    2.66053367e-01    7.48697702e+17
 5.42500000e+00    1.06750875e+02    2.66748886e-01    7.48500672e+17
 5.43000000e+00    1.06679950e+02    2.67445505e-01    7.48303511e+17
 5.43500000e+00    1.06608991e+02    2.68143225e-01    7.48106218e+17
 5.44000000e+00    1.06537996e+02    2.68842045e-01    7.47908794e+17
 5.44500000e+00    1.06466966e+02    2.69541966e-01    7.47711239e+17
 5.45000000e+00    1.06395902e+02    2.70242988e-01    7.47513553e+17
 5.45500000e+00    1.06324803e+02    2.70945112e-01    7.47315736e+17
 5.46000000e+00    1.06253669e+02    2.71648338e-01    7.47117789e+17
 5.46500000e+00    1.06182500e+02    2.72352667e-01    7.46919710e+17
 5.47000000e+00    1.06111297e+02    2.73058098e-01    7.46721501e+17
 5.47500000e+00    1.06040060e+02    2.73764632e-01    7.46523161e+17
 5.48000000e+00    1.05968788e+02    2.74472270e-01    7.46324691e+17
 5.48500000e+00    1.05897481e+02    2.75181012e-01    7.46126090e+17
 5.49000000e+00    1.05826141e+02    2.75890859e-01    7.45927359e+17
 5.49500000e+00    1.05754766e+02    2.76601810e-01    7.45728499e+17
 5.50000000e+00    1.05683357e+02    2.77313865e-01    7.45529508e+17
 5.50500000e+00    1.05611914e+02    2.78027027e-01    7.45330387e+17
 5.51000000e+00    1.05540438e+02    2.78741294e-01    7.45131136e+17
 5.51500000e+00    1.05468927e+02    2.79456667e-01    7.44931755e+17
 5.52000000e+00    1.05397382e+02    2.80173147e-01    7.44732245e+17
 5.52500000e+00    1.05325804e+02    2.80890733e-01    7.44532606e+17
 5.53000000e+00    1.05254192e+02    2.81609427e-01    7.44332837e+17
 5.53500000e+00    1.05182546e+02    2.82329228e-01    7.44132938e+17
 5.54000000e+00    1.05110867e+02    2.83050137e-01    7.43932910e+17
 5.54500000e+00    1.05039154e+02    2.83772154e-01    7.43732754e+17
 5.55000000e+00    1.04967408e+02    2.84495280e-01    7.43532468e+17
 5.55500000e+00    1.04895629e+02    2.85219515e-01    7.43332053e+17
 5.56000000e+00    1.04823816e+02    2.85944859e-01    7.43131509e+17
 5.56500000e+00    1.04751971e+02    2.86671313e-01    7.42930836e+17
 5.57000000e+00    1.04680092e+02    2.87398876e-01    7.42730035e+17
 5.57500000e+00    1.04608180e+02    2.88127550e-01    7.42529105e+17
 5.58000000e+00    1.04536235e+02    2.88857335e-01    7.42328047e+17
 5.58500000e+00    1.04464257e+02    2.89588230e-01    7.42126860e+17
 5.59000000e+00    1.04392247e+02    2.90320237e-01    7.41925545e+17
 5.59500000e+00    1.04320203e+02    2.91053356e-01    7.41724102e+17
 5.60000000e+00    1.04248128e+02    2.91787586e-01    7.41522531e+17
 5.60500000e+00    1.04176019e+02    2.92522929e-01    7.41320831e+17
 5.61000000e+00    1.04103878e+02    2.93259385e-01    7.41119004e+17
 5.61500000e+00    1.04031704e+02    2.93996953e-01    7.40917048e+17
 5.62000000e+00    1.03959498e+02    2.94735635e-01    7.40714965e+17
 5.62500000e+00    1.03887260e+02    2.95475430e-01    7.40512755e+17
 5.63000000e+00    1.03814990e+02    2.96216339e-01    7.40310416e+17
 5.63500000e+00    1.03742687e+02    2.96958363e-01    7.40107950e+17
 5.64000000e+00    1.03670353e+02    2.97701501e-01    7.39905357e+17
 5.64500000e+00    1.03597986e+02    2.98445754e-01    7.39702636e+17
 5.65000000e+00    1.03525587e+02    2.99191123e-01    7.39499789e+17
 5.65500000e+00    1.03453157e+02    2.99937606e-01    7.39296814e+17
 5.66000000e+00    1.03380694e+02    3.00685206e-01    7.39093712e+17
 5.66500000e+00    1.03308200e+02    3.01433922e-01    7.38890483e+17
 5.67000000e+00    1.03235675e+02    3.02183755e-01    7.38687128e+17
 5.67500000e+00    1.03163117e+02    3.02934704e-01    7.38483646e+17
 5.68000000e+00    1.03090529e+02    3.03686770e-01    7.38280038e+17
 5.68500000e+00    1.03017909e+02    3.04439954e-01    7.38076303e+17
 5.69000000e+00    1.02945257e+02    3.05194255e-01    7.37872442e+17
 5.69500000e+00    1.02872574e+02    3.05949675e-01    7.37668455e+17
 5.70000000e+00    1.02799860e+02    3.06706213e-01    7.37464341e+17
 5.70500000e+00    1.02727115e+02    3.07463869e-01    7.37260102e+17
 5.71000000e+00    1.02654339e+02    3.08222644e-01    7.37055737e+17
 5.71500000e+00    1.02581532e+02    3.08982539e-01    7.36851246e+17
 5.72000000e+00    1.02508693e+02    3.09743553e-01    7.36646629e+17
 5.72500000e+00    1.02435824e+02    3.10505687e-01    7.36441887e+17
 5.73000000e+00    1.02362925e+02    3.11268941e-01    7.36237020e+17
 5.73500000e+00    1.02289994e+02    3.12033315e-01    7.36032027e+17
 5.74000000e+00    1.02217033e+02    3.12798810e-01    7.35826909e+17
 5.74500000e+00    1.02144041e+02    3.13565427e-01    7.35621666e+17
 5.75000000e+00    1.02071019e+02    3.14333164e-01    7.35416298e+17
 5.75500000e+00    1.01997967e+02    3.15102023e-01    7.35210804e+17
 5.76000000e+00    1.01924884e+02    3.15872004e-01    7.35005186e+17
 5.76500000e+00    1.01851771e+02    3.16643107e-01    7.34799442e+17
 5.77000000e+00    1.01778627e+02    3.17415332e-01    7.34593574e+17
 5.77500000e+00    1.01705454e+02    3.18188680e-01    7.34387582e+17
 5.78000000e+00    1.01632250e+02    3.18963151e-01    7.34181464e+17
 5.78500000e+00    1.01559017e+02    3.19738745e-01    7.33975222e+17
 5.79000000e+00    1.01485753e+02    3.20515463e-01    7.33768856e+17
 5.79500000e+00    1.01412460e+02    3.21293304e-01    7.33562365e+17
 5.80000000e+00    1.01339137e+02    3.22072270e-01    7.33355750e+17
 5.80500000e+00    1.01265785e+02    3.22852359e-01    7.33149010e+17
 5.81000000e+00    1.01192402e+02    3.23633574e-01    7.32942147e+17
 5.81500000e+00    1.01118991e+02    3.24415913e-01    7.32735159e+17
 5.82000000e+00    1.01045550e+02    3.25199378e-01    7.32528048e+17
 5.82500000e+00    1.00972079e+02    3.25983967e-01    7.32320812e+17
 5.83000000e+00    1.00898579e+02    3.26769683e-01    7.32113453e+17
 5.83500000e+00    1.00825050e+02    3.27556524e-01    7.31905970e+17
 5.84000000e+00    1.00751492e+02    3.28344492e-01    7.31698364e+17
 5.84500000e+00    1.00677904e+02    3.29133586e-01    7.31490634e+17
 5.85000000e+00    1.00604288e+02    3.29923806e-01    7.31282781e+17
 5.85500000e+00    1.00530642e+02    3.30715154e-01    7.31074804e+17
 5.86000000e+00    1.00456968e+02    3.31507629e-01    7.30866705e+17
 5.86500000e+00    1.00383265e+02    3.32301231e-01    7.30658482e+17
 5.87000000e+00    1.00309533e+02    3.33095961e-01    7.30450136e+17
 5.87500000e+00    1.00235773e+02    3.33891819e-01    7.30241667e+17
 5.88000000e+00    1.00161984e+02    3.34688805e-01    7.30033076e+17
 5.88500000e+00    1.00088166e+02    3.35486919e-01    7.29824362e+17
 5.89000000e+00    1.00014320e+02    3.36286162e-01    7.29615525e+17
 5.89500000e+00    9.99404462e+01    3.37086534e-01    7.29406566e+17
 5.90000000e+00    9.98665436e+01    3.37888035e-01    7.29197484e+17
 5.90500000e+00    9.97926128e+01    3.38690666e-01    7.28988280e+17
 5.91000000e+00    9.97186539e+01    3.39494426e-01    7.28778954e+17
 5.91500000e+00    9.96446669e+01    3.40299316e-01    7.28569505e+17
 5.92000000e+00    9.95706519e+01    3.41105336e-01    7.28359935e+17
 5.92500000e+00    9.94966090e+01    3.41912487e-01    7.28150243e+17
 5.93000000e+00    9.94225383e+01    3.42720768e-01    7.27940428e+17
 5.93500000e+00    9.93484398e+01    3.43530179e-01    7.27730493e+17
 5.94000000e+00    9.92743136e+01    3.44340722e-01    7.27520435e+17
 5.94500000e+00    9.92001598e+01    3.45152396e-01    7.27310256e+17
 5.95000000e+00    9.91259784e+01    3.45965202e-01    7.27099955e+17
 5.95500000e+00    9.90517695e+01    3.46779139e-01    7.26889533e+17
 5.96000000e+00    9.89775333e+01    3.47594208e-01    7.26678990e+17
 5.96500000e+00    9.89032697e+01    3.48410410e-01    7.26468326e+17
 5.97000000e+00    9.88289789e+01    3.49227743e-01    7.26257540e+17
 5.97500000e+00    9.87546609e+01    3.50046209e-01    7.26046634e+17
 5.98000000e+00    9.86803157e+01    3.50865808e-01    7.25835607e+17
 5.98500000e+00    9.86059436e+01    3.51686540e-01    7.25624459e+17
 5.99000000e+00    9.85315445e+01    3.52508406e-01    7.25413190e+17
 5.99500000e+00    9.84571184e+01    3.53331404e-01    7.25201800e+17
 6.00000000e+00    9.83826656e+01    3.54155536e-01    7.24990290e+17
 6.00500000e+00    9.83081861e+01    3.54980802e-01    7.24778660e+17
 6.01000000e+00    9.82336798e+01    3.55807202e-01    7.24566909e+17
 6.01500000e+00    9.81591470e+01    3.56634737e-01    7.24355038e+17
 6.02000000e+00    9.80845877e+01    3.57463406e-01    7.24143047e+17
 6.02500000e+00    9.80100019e+01    3.58293209e-01    7.23930935e+17
 6.03000000e+00    9.79353898e+01    3.59124147e-01    7.23718704e+17
 6.03500000e+00    9.78607513e+01    3.59956220e-01    7.23506352e+17
 6.04000000e+00    9.77860866e+01    3.60789429e-01    7.23293881e+17
 6.04500000e+00    9.77113958e+01    3.61623773e-01    7.23081290e+17
 6.05000000e+00    9.76366789e+01    3.62459252e-01    7.22868579e+17
 6.05500000e+00    9.75619360e+01    3.63295868e-01    7.22655748e+17
 6.06000000e+00    9.74871672e+01    3.64133619e-01    7.22442798e+17
 6.06500000e+00    9.74123725e+01    3.64972507e-01    7.22229729e+17
 6.07000000e+00    9.73375520e+01    3.65812531e-01    7.22016540e+17
 6.07500000e+00    9.72627059e+01    3.66653691e-01    7.21803232e+17
 6.08000000e+00    9.71878341e+01    3.67495989e-01    7.21589805e+17
 6.08500000e+00    9.71129367e+01    3.68339423e-01    7.21376258e+17
 6.09000000e+00    9.70380139e+01    3.69183994e-01    7.21162592e+17
 6.09500000e+00    9.69630656e+01    3.70029703e-01    7.20948808e+17
 6.10000000e+00    9.68880920e+01    3.70876549e-01    7.20734904e+17
 6.10500000e+00    9.68130931e+01    3.71724532e-01    7.20520882e+17
 6.11000000e+00    9.67380691e+01    3.72573654e-01    7.20306741e+17
 6.11500000e+00    9.66630199e+01    3.73423913e-01    7.20092481e+17
 6.12000000e+00    9.65879457e+01    3.74275311e-01    7.19878102e+17
 6.12500000e+00    9.65128465e+01    3.75127847e-01    7.19663605e+17
 6.13000000e+00    9.64377225e+01    3.75981521e-01    7.19448990e+17
 6.13500000e+00    9.63625736e+01    3.76836334e-01    7.19234256e+17
 6.14000000e+00    9.62873999e+01    3.77692286e-01    7.19019404e+17
 6.14500000e+00    9.62122016e+01    3.78549377e-01    7.18804433e+17
 6.15000000e+00    9.61369787e+01    3.79407607e-01    7.18589345e+17
 6.15500000e+00    9.60617313e+01    3.80266976e-01    7.18374138e+17
 6.16000000e+00    9.59864594e+01    3.81127485e-01    7.18158814e+17
 6.16500000e+00    9.59111631e+01    3.81989133e-01    7.17943371e+17
 6.17000000e+00    9.58358425e+01    3.82851921e-01    7.17727811e+17
 6.17500000e+00    9.57604977e+01    3.83715849e-01    7.17512133e+17
 6.18000000e+00    9.56851288e+01    3.84580917e-01    7.17296338e+17
 6.18500000e+00    9.56097358e+01    3.85447126e-01    7.17080425e+17
 6.19000000e+00    9.55343187e+01    3.86314474e-01    7.16864395e+17
 6.19500000e+00    9.54588778e+01    3.87182963e-01    7.16648247e+17
 6.20000000e+00    9.53834129e+01    3.88052593e-01    7.16431982e+17
 6.20500000e+00    9.53079243e+01    3.88923364e-01    7.16215600e+17
 6.21000000e+00    9.52324120e+01    3.89795275e-01    7.15999101e+17
 6.21500000e+00    9.51568760e+01    3.90668328e-01    7.15782485e+17
 6.22000000e+00    9.50813165e+01    3.91542522e-01    7.15565753e+17
 6.22500000e+00    9.50057335e+01    3.92417857e-01    7.15348903e+17
 6.23000000e+00    9.49301271e+01    3.93294334e-01    7.15131937e+17
 6.23500000e+00    9.48544973e+01    3.94171952e-01    7.14914854e+17
 6.24000000e+00    9.47788443e+01    3.95050712e-01    7.14697655e+17
 6.24500000e+00    9.47031680e+01    3.95930614e-01    7.14480339e+17
 6.25000000e+00    9.46274687e+01    3.96811658e-01    7.14262907e+17
 6.25500000e+00    9.45517463e+01    3.97693844e-01    7.14045358e+17
 6.26000000e+00    9.44760009e+01    3.98577172e-01    7.13827693e+17
 6.26500000e+00    9.44002327e+01    3.99461643e-01    7.13609912e+17
 6.27000000e+00    9.43244416e+01    4.00347256e-01    7.13392015e+17
 6.27500000e+00    9.42486278e+01    4.01234012e-01    7.13174003e+17
 6.28000000e+00    9.41727913e+01    4.02121910e-01    7.12955874e+17
 6.28500000e+00    9.40969322e+01    4.03010952e-01    7.12737629e+17
 6.29000000e+00    9.40210506e+01    4.03901136e-01    7.12519268e+17
 6.29500000e+00    9.39451465e+01    4.04792464e-01    7.12300792e+17
 6.30000000e+00    9.38692201e+01    4.05684935e-01    7.12082201e+17
 6.30500000e+00    9.37932713e+01    4.06578549e-01    7.11863493e+17
 6.31000000e+00    9.37173003e+01    4.07473306e-01    7.11644671e+17
 6.31500000e+00    9.36413072e+01    4.08369207e-01    7.11425733e+17
 6.32000000e+00    9.35652920e+01    4.09266252e-01    7.11206679e+17
 6.32500000e+00    9.34892548e+01    4.10164440e-01    7.10987511e+17
 6.33000000e+00    9.34131956e+01    4.11063772e-01    7.10768227e+17
 6.33500000e+00    9.33371146e+01    4.11964248e-01    7.10548828e+17
 6.34000000e+00    9.32610118e+01    4.12865868e-01    7.10329314e+17
 6.34500000e+00    9.31848873e+01    4.13768633e-01    7.10109686e+17
 6.35000000e+00    9.31087412e+01    4.14672541e-01    7.09889942e+17
 6.35500000e+00    9.30325735e+01    4.15577594e-01    7.09670084e+17
 6.36000000e+00    9.29563843e+01    4.16483791e-01    7.09450111e+17
 6.36500000e+00    9.28801737e+01    4.17391133e-01    7.09230023e+17
 6.37000000e+00    9.28039418e+01    4.18299620e-01    7.09009821e+17
 6.37500000e+00    9.27276886e+01    4.19209251e-01    7.08789505e+17
 6.38000000e+00    9.26514142e+01    4.20120027e-01    7.08569074e+17
 6.38500000e+00    9.25751187e+01    4.21031947e-01    7.08348529e+17
 6.39000000e+00    9.24988022e+01    4.21945013e-01    7.08127869e+17
 6.39500000e+00    9.24224647e+01    4.22859224e-01    7.07907095e+17
 6.40000000e+00    9.23461063e+01    4.23774579e-01    7.07686208e+17
 6.40500000e+00    9.22697271e+01    4.24691080e-01    7.07465206e+17
 6.41000000e+00    9.21933271e+01    4.25608727e-01    7.07244090e+17
 6.41500000e+00    9.21169065e+01    4.26527518e-01    7.07022860e+17
 6.42000000e+00    9.20404652e+01    4.27447455e-01    7.06801517e+17
 6.42500000e+00    9.19640035e+01    4.28368537e-01    7.06580060e+17
 6.43000000e+00    9.18875213e+01    4.29290765e-01    7.06358489e+17
 6.43500000e+00    9.18110187e+01    4.30214139e-01    7.06136804e+17
 6.44000000e+00    9.17344959e+01    4.31138658e-01    7.05915006e+17
 6.44500000e+00    9.16579528e+01    4.32064323e-01    7.05693094e+17
 6.45000000e+00    9.15813896e+01    4.32991134e-01    7.05471069e+17
 6.45500000e+00    9.15048062e+01    4.33919091e-01    7.05248930e+17
 6.46000000e+00    9.14282029e+01    4.34848193e-01    7.05026678e+17
 6.46500000e+00    9.13515797e+01    4.35778442e-01    7.04804313e+17
 6.47000000e+00    9.12749366e+01    4.36709836e-01    7.04581835e+17
 6.47500000e+00    9.11982737e+01    4.37642377e-01    7.04359243e+17
 6.48000000e+00    9.11215912e+01    4.38576064e-01    7.04136539e+17
 6.48500000e+00    9.10448890e+01    4.39510897e-01    7.03913721e+17
 6.49000000e+00    9.09681672e+01    4.40446876e-01    7.03690791e+17
 6.49500000e+00    9.08914260e+01    4.41384002e-01    7.03467748e+17
 6.50000000e+00    9.08146654e+01    4.42322274e-01    7.03244592e+17
 6.50500000e+00    9.07378854e+01    4.43261692e-01    7.03021323e+17
 6.51000000e+00    9.06610862e+01    4.44202257e-01    7.02797942e+17
 6.51500000e+00    9.05842677e+01    4.45143968e-01    7.02574448e+17
 6.52000000e+00    9.05074302e+01    4.46086826e-01    7.02350842e+17
 6.52500000e+00    9.04305737e+01    4.47030830e-01    7.02127124e+17
 6.53000000e+00    9.03536982e+01    4.47975981e-01    7.01903293e+17
 6.53500000e+00    9.02768038e+01    4.48922278e-01    7.01679349e+17
 6.54000000e+00    9.01998906e+01    4.49869722e-01    7.01455294e+17
 6.54500000e+00    9.01229586e+01    4.50818313e-01    7.01231126e+17
 6.55000000e+00    9.00460080e+01    4.51768050e-01    7.01006847e+17
 6.55500000e+00    8.99690388e+01    4.52718935e-01    7.00782456e+17
 6.56000000e+00    8.98920511e+01    4.53670966e-01    7.00557952e+17
 6.56500000e+00    8.98150450e+01    4.54624143e-01    7.00333337e+17
 6.57000000e+00    8.97380205e+01    4.55578468e-01    7.00108611e+17
 6.57500000e+00    8.96609777e+01    4.56533939e-01    6.99883772e+17
 6.58000000e+00    8.95839167e+01    4.57490558e-01    6.99658823e+17
 6.58500000e+00    8.95068375e+01    4.58448323e-01    6.99433761e+17
 6.59000000e+00    8.94297403e+01    4.59407235e-01    6.99208589e+17
 6.59500000e+00    8.93526251e+01    4.60367294e-01    6.98983305e+17
 6.60000000e+00    8.92754920e+01    4.61328500e-01    6.98757910e+17
 6.60500000e+00    8.91983410e+01    4.62290852e-01    6.98532404e+17
 6.61000000e+00    8.91211723e+01    4.63254352e-01    6.98306787e+17
 6.61500000e+00    8.90439858e+01    4.64218999e-01    6.98081059e+17
 6.62000000e+00    8.89667818e+01    4.65184792e-01    6.97855221e+17
 6.62500000e+00    8.88895602e+01    4.66151733e-01    6.97629271e+17
 6.63000000e+00    8.88123211e+01    4.67119821e-01    6.97403210e+17
 6.63500000e+00    8.87350646e+01    4.68089055e-01    6.97177039e+17
 6.64000000e+00    8.86577908e+01    4.69059436e-01    6.96950757e+17
 6.64500000e+00    8.85804998e+01    4.70030965e-01    6.96724364e+17
 6.65000000e+00    8.85031916e+01    4.71003640e-01    6.96497860e+17
 6.65500000e+00    8.84258663e+01    4.71977463e-01    6.96271246e+17
 6.66000000e+00    8.83485240e+01    4.72952432e-01    6.96044521e+17
 6.66500000e+00    8.82711647e+01    4.73928548e-01    6.95817685e+17
 6.67000000e+00    8.81937885e+01    4.74905811e-01    6.95590739e+17
 6.67500000e+00    8.81163956e+01    4.75884221e-01    6.95363682e+17
 6.68000000e+00    8.80389859e+01    4.76863778e-01    6.95136515e+17
