           R_km         P_MeV/fm3         M_M_solar   Energy Density (ε)
 5.67000000e+00    3.06854152e+00    9.05650226e-02    2.17376778e+17
 5.67500000e+00    3.06562239e+00    9.07859968e-02    2.17295329e+17
 5.68000000e+00    3.06270236e+00    9.10072778e-02    2.17213810e+17
 5.68500000e+00    3.05978141e+00    9.12288654e-02    2.17132221e+17
 5.69000000e+00    3.05685956e+00    9.14507598e-02    2.17050563e+17
 5.69500000e+00    3.05393680e+00    9.16729608e-02    2.16968835e+17
 5.70000000e+00    3.05101314e+00    9.18954685e-02    2.16887037e+17
 5.70500000e+00    3.04808860e+00    9.21182828e-02    2.16805170e+17
 5.71000000e+00    3.04516316e+00    9.23414037e-02    2.16723233e+17
 5.71500000e+00    3.04223683e+00    9.25648312e-02    2.16641227e+17
 5.72000000e+00    3.03930963e+00    9.27885652e-02    2.16559151e+17
 5.72500000e+00    3.03638154e+00    9.30126057e-02    2.16477006e+17
 5.73000000e+00    3.03345258e+00    9.32369528e-02    2.16394791e+17
 5.73500000e+00    3.03052275e+00    9.34616063e-02    2.16312506e+17
 5.74000000e+00    3.02759206e+00    9.36865662e-02    2.16230152e+17
 5.74500000e+00    3.02466050e+00    9.39118325e-02    2.16147729e+17
 5.75000000e+00    3.02172809e+00    9.41374053e-02    2.16065236e+17
 5.75500000e+00    3.01879482e+00    9.43632844e-02    2.15982674e+17
 5.76000000e+00    3.01586070e+00    9.45894698e-02    2.15900043e+17
 5.76500000e+00    3.01292573e+00    9.48159614e-02    2.15817342e+17
 5.77000000e+00    3.00998992e+00    9.50427594e-02    2.15734572e+17
 5.77500000e+00    3.00705328e+00    9.52698635e-02    2.15651733e+17
 5.78000000e+00    3.00411580e+00    9.54972739e-02    2.15568824e+17
 5.78500000e+00    3.00117749e+00    9.57249904e-02    2.15485846e+17
 5.79000000e+00    2.99823835e+00    9.59530130e-02    2.15402799e+17
 5.79500000e+00    2.99529840e+00    9.61813416e-02    2.15319683e+17
 5.80000000e+00    2.99235762e+00    9.64099764e-02    2.15236498e+17
 5.80500000e+00    2.98941603e+00    9.66389171e-02    2.15153243e+17
 5.81000000e+00    2.98647363e+00    9.68681638e-02    2.15069920e+17
 5.81500000e+00    2.98353043e+00    9.70977164e-02    2.14986527e+17
 5.82000000e+00    2.98058642e+00    9.73275749e-02    2.14903066e+17
 5.82500000e+00    2.97764162e+00    9.75577392e-02    2.14819535e+17
 5.83000000e+00    2.97469602e+00    9.77882094e-02    2.14735935e+17
 5.83500000e+00    2.97174963e+00    9.80189853e-02    2.14652267e+17
 5.84000000e+00    2.96880246e+00    9.82500669e-02    2.14568529e+17
 5.84500000e+00    2.96585450e+00    9.84814541e-02    2.14484723e+17
 5.85000000e+00    2.96290577e+00    9.87131471e-02    2.14400847e+17
 5.85500000e+00    2.95995626e+00    9.89451455e-02    2.14316903e+17
 5.86000000e+00    2.95700599e+00    9.91774496e-02    2.14232890e+17
 5.86500000e+00    2.95405495e+00    9.94100591e-02    2.14148808e+17
 5.87000000e+00    2.95110314e+00    9.96429740e-02    2.14064658e+17
 5.87500000e+00    2.94815058e+00    9.98761944e-02    2.13980438e+17
 5.88000000e+00    2.94519727e+00    1.00109720e-01    2.13896150e+17
 5.88500000e+00    2.94224321e+00    1.00343551e-01    2.13811794e+17
 5.89000000e+00    2.93928840e+00    1.00577687e-01    2.13727368e+17
 5.89500000e+00    2.93633285e+00    1.00812129e-01    2.13642874e+17
 5.90000000e+00    2.93337656e+00    1.01046875e-01    2.13558312e+17
 5.90500000e+00    2.93041955e+00    1.01281927e-01    2.13473681e+17
 5.91000000e+00    2.92746180e+00    1.01517283e-01    2.13388981e+17
 5.91500000e+00    2.92450332e+00    1.01752945e-01    2.13304213e+17
 5.92000000e+00    2.92154413e+00    1.01988912e-01    2.13219376e+17
 5.92500000e+00    2.91858422e+00    1.02225183e-01    2.13134471e+17
 5.93000000e+00    2.91562359e+00    1.02461759e-01    2.13049498e+17
 5.93500000e+00    2.91266226e+00    1.02698640e-01    2.12964456e+17
 5.94000000e+00    2.90970022e+00    1.02935826e-01    2.12879345e+17
 5.94500000e+00    2.90673749e+00    1.03173316e-01    2.12794167e+17
 5.95000000e+00    2.90377405e+00    1.03411111e-01    2.12708920e+17
 5.95500000e+00    2.90080992e+00    1.03649210e-01    2.12623605e+17
 5.96000000e+00    2.89784511e+00    1.03887614e-01    2.12538222e+17
 5.96500000e+00    2.89487961e+00    1.04126322e-01    2.12452770e+17
 5.97000000e+00    2.89191343e+00    1.04365335e-01    2.12367251e+17
 5.97500000e+00    2.88894657e+00    1.04604652e-01    2.12281663e+17
 5.98000000e+00    2.88597904e+00    1.04844273e-01    2.12196007e+17
 5.98500000e+00    2.88301084e+00    1.05084198e-01    2.12110283e+17
 5.99000000e+00    2.88004198e+00    1.05324427e-01    2.12024491e+17
 5.99500000e+00    2.87707246e+00    1.05564960e-01    2.11938631e+17
 6.00000000e+00    2.87410228e+00    1.05805797e-01    2.11852703e+17
 6.00500000e+00    2.87113145e+00    1.06046938e-01    2.11766707e+17
 6.01000000e+00    2.86815998e+00    1.06288383e-01    2.11680644e+17
 6.01500000e+00    2.86518786e+00    1.06530132e-01    2.11594512e+17
 6.02000000e+00    2.86221510e+00    1.06772184e-01    2.11508312e+17
 6.02500000e+00    2.85924170e+00    1.07014539e-01    2.11422045e+17
 6.03000000e+00    2.85626767e+00    1.07257199e-01    2.11335710e+17
 6.03500000e+00    2.85329302e+00    1.07500161e-01    2.11249308e+17
 6.04000000e+00    2.85031774e+00    1.07743427e-01    2.11162837e+17
 6.04500000e+00    2.84734184e+00    1.07986997e-01    2.11076299e+17
 6.05000000e+00    2.84436533e+00    1.08230869e-01    2.10989693e+17
 6.05500000e+00    2.84138820e+00    1.08475045e-01    2.10903020e+17
 6.06000000e+00    2.83841047e+00    1.08719524e-01    2.10816279e+17
 6.06500000e+00    2.83543214e+00    1.08964306e-01    2.10729471e+17
 6.07000000e+00    2.83245320e+00    1.09209390e-01    2.10642595e+17
 6.07500000e+00    2.82947368e+00    1.09454778e-01    2.10555651e+17
 6.08000000e+00    2.82649356e+00    1.09700468e-01    2.10468640e+17
 6.08500000e+00    2.82351285e+00    1.09946461e-01    2.10381562e+17
 6.09000000e+00    2.82053156e+00    1.10192757e-01    2.10294416e+17
 6.09500000e+00    2.81754970e+00    1.10439355e-01    2.10207203e+17
 6.10000000e+00    2.81456725e+00    1.10686255e-01    2.10119923e+17
 6.10500000e+00    2.81158424e+00    1.10933458e-01    2.10032575e+17
 6.11000000e+00    2.80860067e+00    1.11180963e-01    2.09945160e+17
 6.11500000e+00    2.80561653e+00    1.11428770e-01    2.09857678e+17
 6.12000000e+00    2.80263183e+00    1.11676879e-01    2.09770129e+17
 6.12500000e+00    2.79964658e+00    1.11925291e-01    2.09682512e+17
 6.13000000e+00    2.79666077e+00    1.12174004e-01    2.09594829e+17
 6.13500000e+00    2.79367443e+00    1.12423019e-01    2.09507078e+17
 6.14000000e+00    2.79068754e+00    1.12672336e-01    2.09419261e+17
 6.14500000e+00    2.78770011e+00    1.12921954e-01    2.09331376e+17
 6.15000000e+00    2.78471215e+00    1.13171874e-01    2.09243424e+17
 6.15500000e+00    2.78172366e+00    1.13422096e-01    2.09155406e+17
 6.16000000e+00    2.77873464e+00    1.13672618e-01    2.09067320e+17
 6.16500000e+00    2.77574511e+00    1.13923443e-01    2.08979168e+17
 6.17000000e+00    2.77275505e+00    1.14174568e-01    2.08890949e+17
 6.17500000e+00    2.76976448e+00    1.14425994e-01    2.08802663e+17
 6.18000000e+00    2.76677341e+00    1.14677722e-01    2.08714310e+17
 6.18500000e+00    2.76378183e+00    1.14929750e-01    2.08625890e+17
 6.19000000e+00    2.76078975e+00    1.15182079e-01    2.08537404e+17
 6.19500000e+00    2.75779717e+00    1.15434709e-01    2.08448852e+17
 6.20000000e+00    2.75480410e+00    1.15687639e-01    2.08360232e+17
 6.20500000e+00    2.75181054e+00    1.15940870e-01    2.08271547e+17
 6.21000000e+00    2.74881649e+00    1.16194402e-01    2.08182794e+17
 6.21500000e+00    2.74582197e+00    1.16448233e-01    2.08093976e+17
 6.22000000e+00    2.74282697e+00    1.16702365e-01    2.08005091e+17
 6.22500000e+00    2.73983149e+00    1.16956797e-01    2.07916139e+17
 6.23000000e+00    2.73683555e+00    1.17211529e-01    2.07827121e+17
 6.23500000e+00    2.73383915e+00    1.17466561e-01    2.07738037e+17
 6.24000000e+00    2.73084228e+00    1.17721893e-01    2.07648887e+17
 6.24500000e+00    2.72784496e+00    1.17977524e-01    2.07559671e+17
 6.25000000e+00    2.72484719e+00    1.18233455e-01    2.07470388e+17
 6.25500000e+00    2.72184897e+00    1.18489686e-01    2.07381040e+17
 6.26000000e+00    2.71885031e+00    1.18746216e-01    2.07291625e+17
 6.26500000e+00    2.71585121e+00    1.19003045e-01    2.07202145e+17
 6.27000000e+00    2.71285167e+00    1.19260173e-01    2.07112599e+17
 6.27500000e+00    2.70985170e+00    1.19517601e-01    2.07022986e+17
 6.28000000e+00    2.70685131e+00    1.19775327e-01    2.06933308e+17
 6.28500000e+00    2.70385049e+00    1.20033352e-01    2.06843564e+17
 6.29000000e+00    2.70084925e+00    1.20291676e-01    2.06753755e+17
 6.29500000e+00    2.69784760e+00    1.20550298e-01    2.06663880e+17
 6.30000000e+00    2.69484554e+00    1.20809219e-01    2.06573939e+17
 6.30500000e+00    2.69184307e+00    1.21068439e-01    2.06483932e+17
 6.31000000e+00    2.68884020e+00    1.21327956e-01    2.06393860e+17
 6.31500000e+00    2.68583693e+00    1.21587772e-01    2.06303723e+17
 6.32000000e+00    2.68283327e+00    1.21847886e-01    2.06213520e+17
 6.32500000e+00    2.67982921e+00    1.22108298e-01    2.06123252e+17
 6.33000000e+00    2.67682477e+00    1.22369007e-01    2.06032918e+17
 6.33500000e+00    2.67381995e+00    1.22630015e-01    2.05942519e+17
 6.34000000e+00    2.67081475e+00    1.22891319e-01    2.05852055e+17
 6.34500000e+00    2.66780918e+00    1.23152922e-01    2.05761526e+17
 6.35000000e+00    2.66480324e+00    1.23414821e-01    2.05670932e+17
 6.35500000e+00    2.66179693e+00    1.23677018e-01    2.05580272e+17
 6.36000000e+00    2.65879026e+00    1.23939512e-01    2.05489548e+17
 6.36500000e+00    2.65578324e+00    1.24202303e-01    2.05398758e+17
 6.37000000e+00    2.65277586e+00    1.24465390e-01    2.05307904e+17
 6.37500000e+00    2.64976813e+00    1.24728775e-01    2.05216985e+17
 6.38000000e+00    2.64676005e+00    1.24992456e-01    2.05126001e+17
 6.38500000e+00    2.64375164e+00    1.25256433e-01    2.05034952e+17
 6.39000000e+00    2.64074289e+00    1.25520707e-01    2.04943838e+17
 6.39500000e+00    2.63773381e+00    1.25785277e-01    2.04852660e+17
 6.40000000e+00    2.63472439e+00    1.26050143e-01    2.04761417e+17
 6.40500000e+00    2.63171466e+00    1.26315305e-01    2.04670109e+17
 6.41000000e+00    2.62870460e+00    1.26580763e-01    2.04578737e+17
 6.41500000e+00    2.62569423e+00    1.26846516e-01    2.04487301e+17
 6.42000000e+00    2.62268354e+00    1.27112565e-01    2.04395800e+17
 6.42500000e+00    2.61967255e+00    1.27378910e-01    2.04304235e+17
 6.43000000e+00    2.61666125e+00    1.27645550e-01    2.04212605e+17
 6.43500000e+00    2.61364966e+00    1.27912485e-01    2.04120912e+17
 6.44000000e+00    2.61063777e+00    1.28179715e-01    2.04029154e+17
 6.44500000e+00    2.60762558e+00    1.28447239e-01    2.03937331e+17
 6.45000000e+00    2.60461311e+00    1.28715059e-01    2.03845445e+17
 6.45500000e+00    2.60160036e+00    1.28983173e-01    2.03753495e+17
 6.46000000e+00    2.59858732e+00    1.29251582e-01    2.03661481e+17
 6.46500000e+00    2.59557402e+00    1.29520285e-01    2.03569402e+17
 6.47000000e+00    2.59256044e+00    1.29789282e-01    2.03477260e+17
 6.47500000e+00    2.58954659e+00    1.30058574e-01    2.03385055e+17
 6.48000000e+00    2.58653248e+00    1.30328159e-01    2.03292785e+17
 6.48500000e+00    2.58351811e+00    1.30598038e-01    2.03200452e+17
 6.49000000e+00    2.58050349e+00    1.30868211e-01    2.03108055e+17
 6.49500000e+00    2.57748862e+00    1.31138677e-01    2.03015595e+17
 6.50000000e+00    2.57447350e+00    1.31409437e-01    2.02923071e+17
 6.50500000e+00    2.57145814e+00    1.31680490e-01    2.02830484e+17
 6.51000000e+00    2.56844254e+00    1.31951835e-01    2.02737833e+17
 6.51500000e+00    2.56542670e+00    1.32223474e-01    2.02645119e+17
 6.52000000e+00    2.56241064e+00    1.32495406e-01    2.02552342e+17
 6.52500000e+00    2.55939435e+00    1.32767630e-01    2.02459502e+17
 6.53000000e+00    2.55637784e+00    1.33040147e-01    2.02366599e+17
 6.53500000e+00    2.55336111e+00    1.33312956e-01    2.02273633e+17
 6.54000000e+00    2.55034417e+00    1.33586057e-01    2.02180604e+17
 6.54500000e+00    2.54732701e+00    1.33859450e-01    2.02087512e+17
 6.55000000e+00    2.54430966e+00    1.34133135e-01    2.01994358e+17
 6.55500000e+00    2.54129210e+00    1.34407112e-01    2.01901140e+17
 6.56000000e+00    2.53827434e+00    1.34681381e-01    2.01807860e+17
 6.56500000e+00    2.53525639e+00    1.34955941e-01    2.01714518e+17
 6.57000000e+00    2.53223826e+00    1.35230792e-01    2.01621113e+17
 6.57500000e+00    2.52921993e+00    1.35505934e-01    2.01527646e+17
 6.58000000e+00    2.52620143e+00    1.35781367e-01    2.01434116e+17
 6.58500000e+00    2.52318275e+00    1.36057091e-01    2.01340524e+17
 6.59000000e+00    2.52016390e+00    1.36333106e-01    2.01246870e+17
 6.59500000e+00    2.51714487e+00    1.36609411e-01    2.01153153e+17
 6.60000000e+00    2.51412569e+00    1.36886007e-01    2.01059375e+17
 6.60500000e+00    2.51110634e+00    1.37162893e-01    2.00965535e+17
 6.61000000e+00    2.50808684e+00    1.37440068e-01    2.00871632e+17
 6.61500000e+00    2.50506719e+00    1.37717534e-01    2.00777668e+17
 6.62000000e+00    2.50204738e+00    1.37995289e-01    2.00683642e+17
 6.62500000e+00    2.49902744e+00    1.38273334e-01    2.00589555e+17
 6.63000000e+00    2.49600735e+00    1.38551669e-01    2.00495406e+17
 6.63500000e+00    2.49298713e+00    1.38830292e-01    2.00401196e+17
 6.64000000e+00    2.48996677e+00    1.39109205e-01    2.00306924e+17
 6.64500000e+00    2.48694629e+00    1.39388406e-01    2.00212590e+17
 6.65000000e+00    2.48392569e+00    1.39667896e-01    2.00118196e+17
 6.65500000e+00    2.48090496e+00    1.39947675e-01    2.00023740e+17
 6.66000000e+00    2.47788412e+00    1.40227742e-01    1.99929224e+17
 6.66500000e+00    2.47486317e+00    1.40508097e-01    1.99834646e+17
 6.67000000e+00    2.47184211e+00    1.40788741e-01    1.99740008e+17
 6.67500000e+00    2.46882095e+00    1.41069672e-01    1.99645308e+17
 6.68000000e+00    2.46579969e+00    1.41350891e-01    1.99550548e+17
 6.68500000e+00    2.46277834e+00    1.41632398e-01    1.99455727e+17
 6.69000000e+00    2.45975689e+00    1.41914191e-01    1.99360846e+17
 6.69500000e+00    2.45673536e+00    1.42196273e-01    1.99265904e+17
 6.70000000e+00    2.45371374e+00    1.42478641e-01    1.99170902e+17
 6.70500000e+00    2.45069205e+00    1.42761296e-01    1.99075840e+17
 6.71000000e+00    2.44767028e+00    1.43044237e-01    1.98980717e+17
 6.71500000e+00    2.44464844e+00    1.43327466e-01    1.98885534e+17
 6.72000000e+00    2.44162653e+00    1.43610980e-01    1.98790291e+17
 6.72500000e+00    2.43860456e+00    1.43894781e-01    1.98694989e+17
 6.73000000e+00    2.43558254e+00    1.44178868e-01    1.98599626e+17
 6.73500000e+00    2.43256046e+00    1.44463240e-01    1.98504204e+17
 6.74000000e+00    2.42953833e+00    1.44747898e-01    1.98408721e+17
 6.74500000e+00    2.42651615e+00    1.45032842e-01    1.98313180e+17
 6.75000000e+00    2.42349393e+00    1.45318071e-01    1.98217579e+17
 6.75500000e+00    2.42047167e+00    1.45603585e-01    1.98121918e+17
 6.76000000e+00    2.41744938e+00    1.45889384e-01    1.98026199e+17
 6.76500000e+00    2.41442706e+00    1.46175467e-01    1.97930420e+17
 6.77000000e+00    2.41140471e+00    1.46461836e-01    1.97834582e+17
 6.77500000e+00    2.40838235e+00    1.46748488e-01    1.97738686e+17
 6.78000000e+00    2.40535996e+00    1.47035425e-01    1.97642730e+17
 6.78500000e+00    2.40233756e+00    1.47322646e-01    1.97546717e+17
 6.79000000e+00    2.39931515e+00    1.47610150e-01    1.97450644e+17
 6.79500000e+00    2.39629274e+00    1.47897938e-01    1.97354514e+17
 6.80000000e+00    2.39327032e+00    1.48186010e-01    1.97258325e+17
 6.80500000e+00    2.39024791e+00    1.48474365e-01    1.97162078e+17
 6.81000000e+00    2.38722550e+00    1.48763003e-01    1.97065773e+17
 6.81500000e+00    2.38420310e+00    1.49051924e-01    1.96969410e+17
 6.82000000e+00    2.38118072e+00    1.49341127e-01    1.96872990e+17
 6.82500000e+00    2.37815836e+00    1.49630613e-01    1.96776512e+17
 6.83000000e+00    2.37513602e+00    1.49920382e-01    1.96679977e+17
 6.83500000e+00    2.37211370e+00    1.50210432e-01    1.96583384e+17
 6.84000000e+00    2.36909142e+00    1.50500764e-01    1.96486734e+17
 6.84500000e+00    2.36606917e+00    1.50791379e-01    1.96390027e+17
 6.85000000e+00    2.36304696e+00    1.51082274e-01    1.96293263e+17
 6.85500000e+00    2.36002480e+00    1.51373451e-01    1.96196442e+17
 6.86000000e+00    2.35700268e+00    1.51664910e-01    1.96099565e+17
 6.86500000e+00    2.35398061e+00    1.51956649e-01    1.96002630e+17
 6.87000000e+00    2.35095859e+00    1.52248669e-01    1.95905640e+17
 6.87500000e+00    2.34793664e+00    1.52540969e-01    1.95808593e+17
 6.88000000e+00    2.34491475e+00    1.52833550e-01    1.95711490e+17
 6.88500000e+00    2.34189292e+00    1.53126412e-01    1.95614331e+17
 6.89000000e+00    2.33887117e+00    1.53419553e-01    1.95517116e+17
 6.89500000e+00    2.33584949e+00    1.53712974e-01    1.95419845e+17
 6.90000000e+00    2.33282789e+00    1.54006674e-01    1.95322519e+17
 6.90500000e+00    2.32980637e+00    1.54300654e-01    1.95225136e+17
 6.91000000e+00    2.32678494e+00    1.54594913e-01    1.95127699e+17
 6.91500000e+00    2.32376361e+00    1.54889451e-01    1.95030206e+17
 6.92000000e+00    2.32074236e+00    1.55184268e-01    1.94932657e+17
 6.92500000e+00    2.31772122e+00    1.55479364e-01    1.94835054e+17
 6.93000000e+00    2.31470018e+00    1.55774738e-01    1.94737395e+17
 6.93500000e+00    2.31167924e+00    1.56070390e-01    1.94639682e+17
 6.94000000e+00    2.30865842e+00    1.56366320e-01    1.94541914e+17
 6.94500000e+00    2.30563771e+00    1.56662528e-01    1.94444091e+17
 6.95000000e+00    2.30261712e+00    1.56959013e-01    1.94346214e+17
 6.95500000e+00    2.29959665e+00    1.57255776e-01    1.94248282e+17
 6.96000000e+00    2.29657631e+00    1.57552816e-01    1.94150296e+17
 6.96500000e+00    2.29355611e+00    1.57850133e-01    1.94052255e+17
 6.97000000e+00    2.29053603e+00    1.58147727e-01    1.93954161e+17
 6.97500000e+00    2.28751610e+00    1.58445597e-01    1.93856013e+17
 6.98000000e+00    2.28449630e+00    1.58743743e-01    1.93757810e+17
 6.98500000e+00    2.28147666e+00    1.59042166e-01    1.93659555e+17
 6.99000000e+00    2.27845716e+00    1.59340865e-01    1.93561245e+17
 6.99500000e+00    2.27543782e+00    1.59639839e-01    1.93462882e+17
